lat,lng,latnear,lngnear,dist_miles
37.6703454308,-83.4473154016,37.696688,-83.515255,4.13712788591
37.6703454308,-83.1573154016,37.704497,-83.144163,2.46694969877
37.6703454308,-82.8673154016,37.684096,-82.782376,4.7413768337
37.6703454308,-82.5773154016,37.720372,-82.745055,9.80098174691
37.6703454308,-82.2873154016,37.663344,-82.27312,0.914818488157
37.6703454308,-81.9973154016,37.731304,-81.871284,8.07573215873
37.6703454308,-81.7073154016,37.6789,-81.7327,1.50889204936
37.6703454308,-81.4173154016,37.769133,-81.389181,6.9970487979
37.6703454308,-81.1273154016,37.727993,-81.104877,4.16793421868
37.6703454308,-80.8373154016,37.674478,-80.889049,2.84378532877
37.6703454308,-80.5473154016,37.616384,-80.526112,3.90491308142
37.6703454308,-80.2573154016,37.719466,-80.200835,4.5887130358
37.6703454308,-79.9673154016,37.76873,-79.989932,6.90961262532
37.6703454308,-79.6773154016,37.621772,-79.821157,8.55558982822
37.6703454308,-79.3873154016,37.630659,-79.449944,4.38854667497
37.6703454308,-79.0973154016,37.623068,-79.111542,3.3582027446
37.6703454308,-78.8073154016,37.673439,-78.832881,1.41448776203
37.6703454308,-78.5173154016,37.671517,-78.590282,3.99158787668
37.6703454308,-78.2273154016,37.659978,-78.285142,3.24306839545
37.6703454308,-77.9373154016,37.684142,-77.885374,2.996292154
37.6703454308,-77.6473154016,37.651845,-77.637147,1.39410023614
37.6703454308,-77.3573154016,37.665058,-77.379183,1.25061366257
37.6703454308,-77.0673154016,37.726565,-77.022914,4.58076276176
37.6703454308,-76.7773154016,37.788038,-76.766485,8.15378302155
37.6703454308,-76.4873154016,37.658939,-76.416491,3.95329470433
37.6703454308,-76.1973154016,37.711246,-76.380335,10.3986288443
37.6703454308,-75.9073154016,37.629655,-75.815944,5.73524744854
37.6703454308,-75.6173154016,37.704637,-75.706421,5.41796593181
37.6703454308,-75.3273154016,37.800598,-75.597666,17.2990296034
37.6703454308,-75.0373154016,37.928508,-75.356626,24.9428197715
37.6703454308,-74.7473154016,,,
37.6703454308,-74.4573154016,,,
37.6703454308,-74.1673154016,,,
37.6703454308,-73.8773154016,,,
37.6703454308,-73.5873154016,,,
37.6703454308,-73.2973154016,,,
37.6703454308,-73.0073154016,,,
37.6703454308,-72.7173154016,,,
37.6703454308,-72.4273154016,,,
37.6703454308,-72.1373154016,,,
37.6703454308,-71.8473154016,,,
37.6703454308,-71.5573154016,,,
37.6703454308,-71.2673154016,,,
37.6703454308,-70.9773154016,,,
37.6703454308,-70.6873154016,,,
37.6703454308,-70.3973154016,,,
37.6703454308,-70.1073154016,,,
37.6703454308,-69.8173154016,,,
37.6703454308,-69.5273154016,,,
37.6703454308,-69.2373154016,,,
37.6703454308,-68.9473154016,,,
37.6703454308,-68.6573154016,,,
37.6703454308,-68.3673154016,,,
37.6703454308,-68.0773154016,,,
37.6703454308,-67.7873154016,,,
37.6703454308,-67.4973154016,,,
37.6703454308,-67.2073154016,,,
37.6703454308,-66.9173154016,,,
37.6703454308,-66.6273154016,,,
37.6703454308,-66.3373154016,,,
37.6703454308,-66.0473154016,,,
37.6703454308,-65.7573154016,,,
37.6703454308,-65.4673154016,,,
37.6703454308,-65.1773154016,,,
37.6703454308,-64.8873154016,,,
37.6703454308,-64.5973154016,,,
37.6703454308,-64.3073154016,,,
37.6703454308,-64.0173154016,,,
37.6703454308,-63.7273154016,,,
37.6703454308,-63.4373154016,,,
37.6703454308,-63.1473154016,,,
37.6703454308,-62.8573154016,,,
37.6703454308,-62.5673154016,,,
37.6703454308,-62.2773154016,,,
37.6703454308,-61.9873154016,,,
37.6703454308,-61.6973154016,,,
37.6703454308,-61.4073154016,,,
Total calls: 439
